ROI,Bin,Count
ROI_2,142,10
,,
ROI_2,143,5
,,
ROI_2,144,6
,,
ROI_2,145,4
,,
ROI_2,146,10
,,
ROI_2,147,7
,,
ROI_2,148,7
,,
ROI_2,149,4
,,
ROI_2,150,10
,,
ROI_2,151,10
,,
ROI_2,152,8
,,
ROI_2,153,4
,,
ROI_2,154,14
,,
ROI_2,155,7
,,
ROI_2,156,6
,,
ROI_2,157,3
,,
ROI_2,158,8
,,
ROI_2,159,3
,,
ROI_2,160,11
,,
ROI_2,161,5
,,
ROI_2,162,6
,,
ROI_2,163,10
,,
ROI_2,164,4
,,
ROI_2,165,6
,,
ROI_2,166,9
,,
ROI_2,167,18
,,
ROI_2,168,13
,,
ROI_2,169,3
,,
ROI_2,170,6
,,
ROI_2,171,9
,,
ROI_2,172,3
,,
ROI_2,173,9
,,
ROI_2,174,5
,,
ROI_2,175,4
,,
ROI_2,176,6
,,
ROI_2,177,6
,,
ROI_2,178,5
,,
ROI_2,179,6
,,
ROI_2,180,9
,,
ROI_2,181,6
,,
ROI_2,182,11
,,
ROI_2,183,10
,,
ROI_2,184,7
,,
ROI_2,185,9
,,
ROI_2,186,8
,,
ROI_2,187,6
,,
ROI_2,188,7
,,
ROI_2,189,6
,,
ROI_2,190,8
,,
ROI_2,191,4
,,
ROI_2,192,9
,,
ROI_2,193,11
,,
ROI_2,194,5
,,
ROI_2,195,6
,,
ROI_2,196,3
,,
ROI_2,197,8
,,
ROI_2,198,6
,,
ROI_2,199,5
,,
ROI_2,200,7
,,
ROI_2,201,4
,,
ROI_2,202,7
,,
ROI_2,203,7
,,
ROI_2,204,2
,,
ROI_2,205,9
,,
ROI_2,206,4
,,
ROI_2,207,3
,,
ROI_2,208,8
,,
ROI_2,209,5
,,
ROI_2,210,8
,,
ROI_2,211,6
,,
ROI_2,212,7
,,
ROI_2,213,4
,,
ROI_2,214,6
,,
ROI_2,215,7
,,
ROI_2,216,3
,,
ROI_2,217,3
,,
ROI_2,218,4
,,
ROI_2,219,9
,,
ROI_2,220,6
,,
ROI_2,221,6
,,
ROI_2,222,3
,,
ROI_2,223,3
,,
ROI_2,224,7
,,
ROI_2,225,3
,,
ROI_2,226,2
,,
ROI_2,227,10
,,
ROI_2,228,6
,,
ROI_2,229,6
,,
ROI_2,230,7
,,
ROI_2,231,8
,,
ROI_2,232,3
,,
ROI_2,233,6
,,
ROI_2,234,7
,,
ROI_2,235,4
,,
ROI_2,236,6
,,
ROI_2,237,4
,,
ROI_2,238,2
,,
ROI_2,239,5
,,
ROI_2,240,2
,,
ROI_2,241,2
,,
ROI_2,242,5
,,
ROI_2,243,7
,,
ROI_2,244,5
,,
ROI_2,245,4
,,
ROI_2,246,5
,,
ROI_2,247,6
,,
ROI_2,248,8
,,
ROI_2,249,8
,,
ROI_2,250,5
,,
ROI_2,251,5
,,
ROI_2,252,5
,,
ROI_2,253,2
,,
ROI_2,254,2
,,
ROI_2,255,2975
,,
ROI_3,0,19934
,,
ROI_3,1,126
,,
ROI_3,2,112
,,
ROI_3,3,88
,,
ROI_3,4,110
,,
ROI_3,5,110
,,
ROI_3,6,71
,,
ROI_3,7,89
,,
ROI_3,8,121
,,
ROI_3,9,80
,,
ROI_3,10,92
,,
ROI_3,11,69
,,
ROI_3,12,63
,,
ROI_3,13,80
,,
ROI_3,14,70
,,
ROI_3,15,74
,,
ROI_3,16,67
,,
ROI_3,17,63
,,
ROI_3,18,67
,,
ROI_3,19,53
,,
ROI_3,20,57
,,
ROI_3,21,54
,,
ROI_3,22,45
,,
ROI_3,23,60
,,
ROI_3,24,58
,,
ROI_3,25,43
,,
ROI_3,26,59
,,
ROI_3,27,56
,,
ROI_3,28,46
,,
ROI_3,29,49
,,
ROI_3,30,67
,,
ROI_3,31,46
,,
ROI_3,32,52
,,
ROI_3,33,55
,,
ROI_3,34,33
,,
ROI_3,35,50
,,
ROI_3,36,48
,,
ROI_3,37,46
,,
ROI_3,38,36
,,
ROI_3,39,41
,,
ROI_3,40,59
,,
ROI_3,41,42
,,
ROI_3,42,48
,,
ROI_3,43,35
,,
ROI_3,44,31
,,
ROI_3,45,29
,,
ROI_3,46,41
,,
ROI_3,47,36
,,
ROI_3,48,45
,,
ROI_3,49,52
,,
ROI_3,50,20
,,
ROI_3,51,40
,,
ROI_3,52,42
,,
ROI_3,53,25
,,
ROI_3,54,36
,,
ROI_3,55,33
,,
ROI_3,56,37
,,
ROI_3,57,44
,,
ROI_3,58,39
,,
ROI_3,59,19
,,
ROI_3,60,38
,,
ROI_3,61,44
,,
ROI_3,62,34
,,
ROI_3,63,43
,,
ROI_3,64,42
,,
ROI_3,65,39
,,
ROI_3,66,27
,,
ROI_3,67,45
,,
ROI_3,68,45
,,
ROI_3,69,16
,,
ROI_3,70,37
,,
ROI_3,71,31
,,
ROI_3,72,19
,,
ROI_3,73,36
,,
ROI_3,74,31
,,
ROI_3,75,35
,,
ROI_3,76,29
,,
ROI_3,77,19
,,
ROI_3,78,21
,,
ROI_3,79,25
,,
ROI_3,80,29
,,
ROI_3,81,15
,,
ROI_3,82,27
,,
ROI_3,83,27
,,
ROI_3,84,26
,,
ROI_3,85,29
,,
ROI_3,86,32
,,
ROI_3,87,22
,,
ROI_3,88,30
,,
ROI_3,89,22
,,
ROI_3,90,31
,,
ROI_3,91,16
,,
ROI_3,92,30
,,
ROI_3,93,27
,,
ROI_3,94,19
,,
ROI_3,95,32
,,
ROI_3,96,21
,,
ROI_3,97,22
,,
ROI_3,98,25
,,
ROI_3,99,18
,,
ROI_3,100,7
,,
ROI_3,101,29
,,
ROI_3,102,22
,,
ROI_3,103,22
,,
ROI_3,104,16
,,
ROI_3,105,22
,,
ROI_3,106,15
,,
ROI_3,107,22
,,
ROI_3,108,14
,,
ROI_3,109,17
,,
ROI_3,110,23
,,
ROI_3,111,19
,,
ROI_3,112,17
,,
ROI_3,113,18
,,
ROI_3,114,24
,,
ROI_3,115,18
,,
ROI_3,116,15
,,
ROI_3,117,20
,,
ROI_3,118,21
,,
ROI_3,119,10
,,
ROI_3,120,23
,,
ROI_3,121,12
,,
ROI_3,122,15
,,
ROI_3,123,18
,,
ROI_3,124,23
,,
ROI_3,125,11
,,
ROI_3,126,15
,,
ROI_3,127,22
,,
ROI_3,128,13
,,
ROI_3,129,23
,,
ROI_3,130,10
,,
ROI_3,131,9
,,
ROI_3,132,15
,,
ROI_3,133,9
,,
ROI_3,134,14
,,
ROI_3,135,20
,,
ROI_3,136,22
,,
ROI_3,137,15
,,
ROI_3,138,19
,,
ROI_3,139,19
,,
ROI_3,140,19
,,
ROI_3,141,9
,,
ROI_3,142,14
,,
ROI_3,143,19
,,
ROI_3,144,12
,,
ROI_3,145,14
,,
ROI_3,146,17
,,
ROI_3,147,7
,,
ROI_3,148,8
,,
ROI_3,149,17
,,
ROI_3,150,12
,,
ROI_3,151,14
,,
ROI_3,152,21
,,
ROI_3,153,13
,,
ROI_3,154,18
,,
ROI_3,155,12
,,
ROI_3,156,10
,,
ROI_3,157,15
,,
ROI_3,158,14
,,
ROI_3,159,13
,,
ROI_3,160,14
,,
ROI_3,161,11
,,
ROI_3,162,12
,,
ROI_3,163,12
,,
ROI_3,164,15
,,
ROI_3,165,8
,,
ROI_3,166,14
,,
ROI_3,167,12
,,
ROI_3,168,16
,,
ROI_3,169,14
,,
ROI_3,170,15
,,
ROI_3,171,12
,,
ROI_3,172,14
,,
ROI_3,173,11
,,
ROI_3,174,12
,,
ROI_3,175,10
,,
ROI_3,176,12
,,
ROI_3,177,10
,,
ROI_3,178,11
,,
ROI_3,179,12
,,
ROI_3,180,17
,,
ROI_3,181,11
,,
ROI_3,182,14
,,
ROI_3,183,18
,,
ROI_3,184,17
,,
ROI_3,185,10
,,
ROI_3,186,24
,,
ROI_3,187,11
,,
ROI_3,188,13
,,
ROI_3,189,11
,,
ROI_3,190,7
,,
ROI_3,191,12
,,
ROI_3,192,17
,,
ROI_3,193,12
,,
ROI_3,194,11
,,
ROI_3,195,20
,,
ROI_3,196,2
,,
ROI_3,197,6
,,
ROI_3,198,5
,,
ROI_3,199,7
,,
ROI_3,200,10
,,
ROI_3,201,7
,,
ROI_3,202,12
,,
ROI_3,203,11
,,
ROI_3,204,9
,,
ROI_3,205,7
,,
ROI_3,206,10
,,
ROI_3,207,11
,,
ROI_3,208,8
,,
ROI_3,209,9
,,
ROI_3,210,11
,,
ROI_3,211,15
,,
ROI_3,212,6
,,
ROI_3,213,14
,,
ROI_3,214,13
,,
ROI_3,215,6
,,
ROI_3,216,8
,,
ROI_3,217,11
,,
ROI_3,218,13
,,
ROI_3,219,10
,,
ROI_3,220,15
,,
ROI_3,221,11
,,
ROI_3,222,9
,,
ROI_3,223,13
,,
ROI_3,224,13
,,
ROI_3,225,7
,,
ROI_3,226,15
,,
ROI_3,227,12
,,
ROI_3,228,2
,,
ROI_3,229,9
,,
ROI_3,230,6
,,
ROI_3,231,8
,,
ROI_3,232,11
,,
ROI_3,233,11
,,
ROI_3,234,10
,,
ROI_3,235,15
,,
ROI_3,236,9
,,
ROI_3,237,11
,,
ROI_3,238,11
,,
ROI_3,239,11
,,
ROI_3,240,7
,,
ROI_3,241,13
,,
ROI_3,242,10
,,
ROI_3,243,11
,,
ROI_3,244,10
,,
ROI_3,245,12
,,
ROI_3,246,7
,,
ROI_3,247,8
,,
ROI_3,248,11
,,
ROI_3,249,15
,,
ROI_3,250,7
,,
ROI_3,251,11
,,
ROI_3,252,14
,,
ROI_3,253,7
,,
ROI_3,254,9
,,
ROI_3,255,4147
